PID,KICKER,KGRO,KNET,KTB,KR,KRY
552487,SH-0400,65,45,Y,XX-0000,0
552499,MC-3000,65,45,Y,XX-0000,0
552515,JH-0900,44,32,N,DW-3000,12
552537,JH-0900,71,42,N,RC-1500,29
552544,MC-3000,58,38,N,SL-0900,20
552553,MC-3000,72,52,Y,XX-0000,0
552570,JH-0900,64,39,N,RC-1500,25
552581,MC-3000,65,38,N,SL-0900,27
552589,JH-0900,63,41,N,RC-1500,22
552623,MC-3000,62,38,N,SL-0900,24
552639,MC-3000,45,35,N,RR-0250,10
552663,JH-0900,34,25,N,XX-0000,0
552665,SG-0800,73,53,Y,XX-0000,0
552681,SG-0800,74,54,Y,XX-0000,0
552697,SG-0800,67,40,N,KM-0450,27
552713,SG-0800,65,45,Y,XX-0000,0
552751,SG-1100,71,51,Y,XX-0000,0
552769,SG-0800,65,53,N,KM-0450,12
552781,SG-1100,70,50,Y,XX-0000,0
552802,SG-0800,73,53,Y,XX-0000,0
552819,SG-0800,71,51,Y,XX-0000,0
552837,SG-1100,63,56,N,WW-0200,7
552841,JB-7100,68,46,N,BB-2530,22
552851,JB-7100,70,40,N,BB-2530,30
552860,JB-7100,60,44,N,BB-2530,16
552896,AH-2600,63,30,N,BT-0300,33
552909,AH-2600,60,45,N,BT-0300,15
552933,AH-2600,53,46,N,OC-0150,7
552935,AH-2600,56,42,N,BT-0300,14
552967,JB-7100,67,42,N,BB-2530,25
552971,JB-7100,68,47,N,BB-2530,21
552978,JB-7100,39,39,N,XX-0000,0
552986,JB-7100,63,47,N,BB-2530,16
553014,MC-3000,65,45,Y,XX-0000,0
553069,OM-0100,65,54,N,RC-1500,11
553078,MC-3000,73,33,N,DH-2700,40
553094,MC-3000,60,40,Y,XX-0000,0
553096,OM-0100,70,44,N,RC-1500,26
553113,MC-3000,68,45,N,DH-2700,23
553133,OM-0100,65,45,Y,XX-0000,0
553153,OM-0100,65,45,Y,XX-0000,0
553175,PD-0200,65,45,Y,XX-0000,0
553195,PD-0200,65,45,Y,XX-0000,0
553215,KF-0250,67,42,N,JC-5600,25
553245,KF-0250,71,40,N,JC-5600,31
553257,PD-0200,65,45,Y,XX-0000,0
553262,KF-0250,59,39,N,JC-5600,20
553269,KF-0250,64,38,N,JC-5600,26
553283,KF-0250,65,33,N,JC-5600,32
553311,KF-0250,66,37,N,JC-5600,29
553316,PD-0200,63,41,N,ER-0600,22
553327,KF-0250,62,34,N,JC-5600,28
553340,DC-0500,74,54,Y,XX-0000,0
553351,JS-1100,67,43,N,MT-0550,24
553360,DC-0500,65,45,Y,XX-0000,0
553410,DC-0500,62,42,Y,XX-0000,0
553420,JS-1100,60,46,N,MT-0550,14
553441,DC-0500,65,45,Y,XX-0000,0
553453,DC-0500,65,45,Y,XX-0000,0
553479,DC-0500,70,46,N,RM-5400,24
553496,MB-3000,71,52,N,DW-4050,19
553504,MB-3000,65,45,Y,XX-0000,0
553526,MB-3000,65,45,Y,XX-0000,0
553543,MB-3000,65,45,Y,XX-0000,0
553569,LT-1100,65,45,Y,XX-0000,0
553579,MB-3000,70,45,N,DW-4050,25
553602,MB-3000,71,49,N,DW-4050,22
553622,MB-3000,65,45,Y,XX-0000,0
553632,BW-0350,72,53,N,CG-1060,19
553649,BW-0350,74,54,Y,XX-0000,0
553674,GZ-2000,71,47,N,MS-1300,24
553677,BW-0350,70,50,Y,XX-0000,0
553685,BW-0350,72,52,Y,XX-0000,0
553690,BW-0350,74,54,Y,XX-0000,0
553706,BW-0350,61,51,N,CG-1060,10
553724,GZ-2000,65,45,Y,XX-0000,0
553744,BW-0350,72,52,Y,XX-0000,0
553763,GZ-2000,65,45,Y,XX-0000,0
553778,GZ-2000,65,45,Y,XX-0000,0
553784,BW-0350,65,45,Y,XX-0000,0
553808,JT-3950,74,54,Y,XX-0000,0
553828,MP-2100,73,32,N,JJ-3900,41
553861,MP-2100,57,37,N,AA-0800,20
553893,MP-2100,57,45,N,JJ-3900,12
553895,MP-2100,71,21,N,JJ-3900,50
553904,JT-3950,68,48,N,TH-1900,20
553911,MP-2100,74,44,N,JJ-3900,30
553921,MP-2100,74,54,Y,XX-0000,0
553952,JT-3950,74,54,Y,XX-0000,0
553968,MP-2100,45,31,N,GG-0350,14
553971,JT-3950,10,9,N,MW-3100,1
553989,MK-1200,69,39,N,TC-4100,30
553999,TM-3300,65,45,Y,XX-0000,0
554028,TM-3300,65,45,Y,XX-0000,0
554053,TM-3300,66,50,N,RP-0300,16
554075,TM-3300,37,30,N,DW-1000,7
554077,TM-3300,65,45,Y,XX-0000,0
554092,TM-3300,65,45,Y,XX-0000,0
554137,TM-3300,71,46,N,RP-0300,25
554149,TM-3300,63,41,N,RP-0300,22
554162,PM-0300,72,52,Y,XX-0000,0
554169,SG-1100,66,50,N,DK-0300,16
554188,SG-1100,71,45,N,DK-0300,26
554224,PM-0300,65,45,Y,XX-0000,0
554233,SG-1100,71,51,Y,XX-0000,0
554241,SG-1100,69,39,N,DK-0300,30
554245,PM-0300,65,45,Y,XX-0000,0
554253,SG-1100,65,26,N,DK-0300,39
554269,SG-1100,70,50,Y,XX-0000,0
554280,PM-0300,69,51,N,KM-0450,18
554301,SG-1100,65,45,Y,XX-0000,0
554321,SG-1100,65,45,Y,XX-0000,0
554326,RL-0900,65,41,N,LW-0500,24
554338,SH-0400,73,53,Y,XX-0000,0
554350,SH-0400,57,37,N,ME-0100,20
554360,RL-0900,55,31,N,LW-0500,24
554368,SH-0400,73,53,Y,XX-0000,0
554377,SH-0400,72,52,Y,XX-0000,0
554389,SH-0400,69,47,N,BS-2400,22
554400,RL-0900,61,43,N,LW-0500,18
554411,SH-0400,69,41,N,JR-3100,28
554420,SH-0400,70,31,N,BS-2400,39
554434,SH-0400,70,40,N,BS-2400,30
554439,SH-0400,72,52,Y,XX-0000,0
554465,SH-0400,73,53,Y,XX-0000,0
554488,JH-0900,65,45,Y,XX-0000,0
554534,JH-0900,67,44,N,LS-1700,23
554545,JF-0900,68,39,N,SL-0900,29
554565,JF-0900,65,45,Y,XX-0000,0
554577,JF-0900,65,45,Y,XX-0000,0
554579,JF-0900,65,45,Y,XX-0000,0
554592,JF-0900,65,45,Y,XX-0000,0
554604,JH-0900,65,35,N,LS-1700,30
554640,JF-0900,65,45,Y,XX-0000,0
554650,JF-0900,68,48,N,SL-0900,20
554660,NN-0200,71,45,N,MT-1300,26
554675,GG-0100,65,45,Y,XX-0000,0
554687,GG-0100,64,41,N,MS-3900,23
554700,GG-0100,73,47,N,MS-3900,26
554749,GG-0100,65,45,Y,XX-0000,0
554751,GG-0100,73,53,Y,XX-0000,0
554765,GG-0100,74,54,Y,XX-0000,0
554790,NN-0200,73,47,N,AS-2600,26
554814,DB-0200,65,45,Y,XX-0000,0
554832,DB-0200,65,45,Y,XX-0000,0
554859,DB-0200,65,45,Y,XX-0000,0
554872,SS-3100,65,45,Y,XX-0000,0
554892,SS-3100,65,45,Y,XX-0000,0
554894,SS-3100,74,54,Y,XX-0000,0
554913,DB-0200,41,25,N,DP-0650,16
554919,SS-3100,65,45,Y,XX-0000,0
554934,SS-3100,70,45,N,DH-1800,25
554950,DB-0200,74,41,N,CR-0250,33
554973,DB-0200,65,45,Y,XX-0000,0
554978,RS-3400,73,53,Y,XX-0000,0
555009,SJ-0300,72,45,N,JA-2000,27
555026,SJ-0300,73,53,Y,XX-0000,0
555056,SJ-0300,73,47,N,JB-2950,26
555074,SJ-0300,74,54,Y,XX-0000,0
555097,SJ-0300,69,52,N,JB-2950,17
555130,DA-0300,63,50,N,DM-1300,13
555142,DA-0300,66,40,N,DM-1300,26
555191,SG-0800,61,45,N,LJ-0350,16
555197,DA-0300,64,47,N,DM-1300,17
555218,SG-0800,71,35,N,LJ-0350,36
555232,DA-0300,66,46,Y,XX-0000,0
555237,DA-0300,63,38,N,DM-1300,25
555253,SG-0800,65,45,Y,XX-0000,0
555269,SG-0800,66,47,N,LJ-0350,19
555282,SG-0800,58,40,N,DW-0500,18
555297,SG-0800,65,3,N,LJ-0350,62
555300,DA-0300,66,40,N,DM-1300,26
555319,DA-0300,67,47,Y,XX-0000,0
555331,SG-0800,14,11,N,DW-0500,3
555333,NF-0300,62,43,N,DR-1200,19
555358,NF-0300,67,46,N,DR-1200,21
555379,RB-2200,65,45,Y,XX-0000,0
555411,RB-2200,62,38,N,JM-3600,24
555441,NF-0300,64,29,N,DR-1200,35
555450,RB-2200,63,35,N,JM-3600,28
555492,MB-3000,65,45,Y,XX-0000,0
555514,MB-3000,70,39,N,SL-0900,31
555526,JH-0900,70,50,Y,XX-0000,0
555538,MB-3000,69,49,N,SL-0900,20
555560,MB-3000,66,50,N,SL-0900,16
555568,JH-0900,37,28,N,JS-4800,9
555569,JH-0900,70,44,N,JR-2800,26
555586,JH-0900,70,50,Y,XX-0000,0
555605,JH-0900,66,43,N,JR-2800,23
555618,MB-3000,65,45,Y,XX-0000,0
555628,MB-3000,70,50,Y,XX-0000,0
555643,MB-3000,76,76,N,XX-0000,0
555656,GZ-2000,74,54,Y,XX-0000,0
555674,MK-1200,67,45,N,CG-1060,22
555694,GZ-2000,72,52,Y,XX-0000,0
555707,MK-1200,74,54,Y,XX-0000,0
555725,GZ-2000,73,53,Y,XX-0000,0
555727,MK-1200,74,54,Y,XX-0000,0
555730,GZ-2000,69,49,Y,XX-0000,0
555741,GZ-2000,65,45,Y,XX-0000,0
555747,MK-1200,70,53,N,CG-1060,17
555821,RS-3400,68,45,N,DK-0300,23
555833,AV-0400,71,51,Y,XX-0000,0
555841,RS-3400,67,32,N,DK-0300,35
555867,AV-0400,67,45,N,DW-5050,22
555905,AV-0400,73,53,Y,XX-0000,0
555907,AV-0400,67,51,N,DW-5050,16
555910,RS-3400,73,53,Y,XX-0000,0
555934,RS-3400,65,45,Y,XX-0000,0
555980,AV-0400,71,55,N,DW-5050,16
555991,DB-0200,65,45,Y,XX-0000,0
556004,TM-3300,70,41,N,DH-1800,29
556034,DB-0200,62,51,N,PT-0400,11
556051,DB-0200,64,46,N,TC-4100,18
556066,TM-3300,74,54,Y,XX-0000,0
556076,TM-3300,52,52,N,XX-0000,0
556086,DB-0200,65,45,Y,XX-0000,0
556110,TM-3300,71,51,Y,XX-0000,0
556129,TM-3300,65,45,Y,XX-0000,0
556152,DB-0200,65,50,N,DS-3300,15
556167,DB-0200,60,44,N,PT-0400,16
556169,TM-3300,65,45,Y,XX-0000,0
556182,NN-0200,66,47,N,JM-3600,19
556188,NN-0200,68,48,N,JM-3600,20
556197,NF-0300,66,46,N,MS-3900,20
556211,NF-0300,65,45,N,MS-3900,20
556235,NN-0200,65,45,Y,XX-0000,0
556256,NF-0300,65,46,N,MS-3900,19
556266,NN-0200,70,33,N,JM-3600,37
556290,NN-0200,65,45,Y,XX-0000,0
556299,NN-0200,71,25,N,JM-3600,46
556307,NF-0300,65,51,N,MS-3900,14
556336,RL-0900,65,45,Y,XX-0000,0
556364,NK-0200,66,54,N,BS-2400,12
556386,RL-0900,59,31,N,MT-0550,28
556411,NK-0200,65,45,N,BS-2400,20
556416,NK-0200,65,45,Y,XX-0000,0
556432,NK-0200,50,30,Y,XX-0000,0
556442,NK-0200,65,45,Y,XX-0000,0
556471,RL-0900,63,41,N,MT-0550,22
556497,KF-0250,63,41,N,BB-3350,22
556510,AH-2600,63,19,N,NP-0100,44
556538,KF-0250,58,39,N,BB-3350,19
556548,KF-0250,62,43,N,BB-3350,19
556558,KF-0250,65,45,Y,XX-0000,0
556573,AH-2600,65,45,Y,XX-0000,0
556575,AH-2600,56,37,N,NP-0100,19
556582,KF-0250,65,45,Y,XX-0000,0
556591,AH-2600,65,45,Y,XX-0000,0
556608,KF-0250,58,44,N,BB-3350,14
556627,AH-2600,66,45,N,NP-0100,21
556652,SG-0800,65,43,N,RM-5400,22
556663,JS-1100,63,43,N,MS-2100,20
556675,JS-1100,65,45,Y,XX-0000,0
556686,SG-0800,63,31,N,RM-5400,32
556702,JS-1100,66,46,Y,XX-0000,0
556723,SG-0800,60,44,N,KT-0700,16
556740,SG-0800,44,33,N,ZP-0300,11
556744,JS-1100,70,50,Y,XX-0000,0
556755,SG-0800,70,50,Y,XX-0000,0
556790,SG-0800,61,45,N,RM-5400,16
556802,JS-1100,72,52,Y,XX-0000,0
556835,MC-3000,65,44,N,DR-1200,21
556858,MC-3000,64,49,N,DR-1200,15
556867,MC-3000,64,37,N,DR-1200,27
556882,MC-3000,35,29,N,WW-0800,6
556904,MC-3000,58,49,N,DR-1200,9
556924,RB-2200,61,25,N,XX-0000,0
556932,MC-3000,65,45,Y,XX-0000,0
556949,MC-3000,65,42,N,DR-1200,23
556966,MC-3000,63,42,N,LH-1100,21
556973,MC-3000,60,39,N,LH-1100,21
556987,MC-3000,58,25,N,LH-1100,33
557003,RB-2200,13,13,N,XX-0000,0
557007,SJ-0300,65,45,Y,XX-0000,0
557032,GG-0100,65,45,Y,XX-0000,0
557055,SJ-0300,71,45,N,AS-2600,26
557076,GG-0100,65,45,Y,XX-0000,0
557078,GG-0100,65,45,Y,XX-0000,0
557122,SJ-0300,65,45,Y,XX-0000,0
557148,GG-0100,70,44,N,MG-1000,26
557156,JT-3950,71,51,Y,XX-0000,0
557177,JT-3950,65,47,N,DW-4050,18
557188,JT-3950,68,42,N,DW-4050,26
557195,LT-1100,59,37,N,JJ-3900,22
557219,JT-3950,63,30,N,DW-4050,33
557234,JT-3950,67,48,N,DW-4050,19
557240,LT-1100,70,41,N,JJ-3900,29
557270,JT-3950,60,39,N,DW-4050,21
557292,JT-3950,72,52,Y,XX-0000,0
557303,JT-3950,74,54,Y,XX-0000,0
557316,LT-1100,13,6,N,CG-1700,7
557322,JB-7100,65,31,N,CR-0250,34
557352,JB-7100,65,45,Y,XX-0000,0
557387,JB-7100,71,38,N,CR-0250,33
557391,SS-3100,65,45,Y,XX-0000,0
557397,SS-3100,65,45,Y,XX-0000,0
557424,SS-3100,65,45,Y,XX-0000,0
557480,JB-7100,37,37,N,XX-0000,0
557482,BW-0350,63,44,N,KM-0450,19
557493,SG-1100,70,43,N,MS-1300,27
557504,BW-0350,63,43,N,KM-0450,20
557534,BW-0350,74,54,Y,XX-0000,0
557556,BW-0350,66,42,N,KM-0450,24
557562,SG-1100,65,38,N,MS-1300,27
557572,BW-0350,61,11,N,KM-0450,50
557601,SG-1100,72,52,Y,XX-0000,0
557627,BW-0350,65,45,Y,XX-0000,0
557643,PD-0200,65,45,Y,XX-0000,0
557653,MP-2100,65,37,N,JC-5600,28
557670,PD-0200,65,45,Y,XX-0000,0
557689,MP-2100,65,45,Y,XX-0000,0
557730,MP-2100,65,45,Y,XX-0000,0
557740,PD-0200,62,56,N,TH-1900,6
557755,MP-2100,65,45,Y,XX-0000,0
557768,MP-2100,69,37,N,JC-5600,32
557782,MP-2100,65,45,Y,XX-0000,0
557797,PD-0200,65,45,Y,XX-0000,0
557818,MP-2100,65,45,Y,XX-0000,0
557825,OM-0100,67,45,N,LS-1700,22
557845,OM-0100,66,49,N,LS-1700,17
557866,JF-0900,51,39,N,EW-0500,12
557873,OM-0100,65,45,Y,XX-0000,0
557906,JF-0900,65,45,Y,XX-0000,0
557914,OM-0100,65,45,Y,XX-0000,0
557919,JF-0900,64,24,N,DH-2700,40
557929,OM-0100,65,45,Y,XX-0000,0
557990,JF-0900,10,10,N,XX-0000,0
557996,SH-0400,70,48,N,LJ-0350,22
558004,SH-0400,71,45,N,LJ-0350,26
558022,SH-0400,65,30,N,LJ-0350,35
558037,SH-0400,64,45,N,LJ-0350,19
558050,DA-0300,67,25,N,LW-0500,42
558066,SH-0400,67,32,N,LJ-0350,35
558074,DA-0300,66,45,N,LW-0500,21
558076,DA-0300,65,45,Y,XX-0000,0
558103,SH-0400,70,35,N,LJ-0350,35
558126,SH-0400,67,63,N,LJ-0350,4
558141,DA-0300,65,45,Y,XX-0000,0
558145,JB-7100,68,45,N,JJ-3900,23
558185,JT-3950,70,42,N,BT-0300,28
558227,JB-7100,68,49,N,JJ-3900,19
558233,JT-3950,68,40,N,BT-0300,28
558253,JB-7100,64,43,N,JJ-3900,21
558266,JB-7100,68,46,N,JJ-3900,22
558280,JT-3950,72,52,Y,XX-0000,0
558297,JB-7100,71,45,N,JJ-3900,26
558302,JB-7100,72,42,N,JJ-3900,30
558318,JT-3950,10,10,N,XX-0000,0
558321,RL-0900,59,41,N,JM-3600,18
558335,NF-0300,61,34,N,BS-2400,27
558349,RL-0900,64,31,N,JM-3600,33
558365,NF-0300,68,45,N,BS-2400,23
558381,NF-0300,58,31,N,JR-3100,27
558386,RL-0900,54,47,N,JM-3600,7
558400,NF-0300,68,38,N,BS-2400,30
558446,RL-0900,61,44,N,JM-3600,17
558478,RL-0900,40,35,N,NB-0200,5
558483,SG-1100,68,40,N,DK-0300,28
558500,PM-0300,74,54,Y,XX-0000,0
558516,SG-1100,73,53,Y,XX-0000,0
558529,SG-1100,55,44,N,BS-3050,11
558552,PM-0300,70,52,N,DM-0200,18
558565,PM-0300,73,49,N,KM-0450,24
558580,SG-1100,66,36,N,DK-0300,30
558592,SG-1100,66,-35,N,DK-0300,101
558594,PM-0300,73,42,N,KM-0450,31
558619,PM-0300,74,36,N,KM-0450,38
558642,MK-1200,62,50,N,JR-2800,12
558660,MK-1200,62,37,N,JR-2800,25
558670,MB-3000,70,47,N,RP-0300,23
558690,MK-1200,65,45,Y,XX-0000,0
558706,MK-1200,70,48,N,JR-2800,22
558720,MB-3000,65,45,Y,XX-0000,0
558732,MK-1200,65,45,Y,XX-0000,0
558748,MB-3000,65,45,Y,XX-0000,0
558754,MK-1200,65,45,Y,XX-0000,0
558783,MB-3000,65,45,Y,XX-0000,0
558802,AH-2600,12,12,N,XX-0000,0
558813,LT-1100,71,51,Y,XX-0000,0
558825,LT-1100,60,44,N,BB-3350,16
558837,LT-1100,68,48,Y,XX-0000,0
558850,AH-2600,67,38,N,DW-4050,29
558864,LT-1100,65,45,Y,XX-0000,0
558892,LT-1100,68,44,N,BB-2530,24
558893,LT-1100,61,34,N,BB-2530,27
558941,LT-1100,60,27,N,BB-2530,33
558954,OM-0100,62,32,N,JB-2700,30
558974,JH-0900,67,45,N,DH-2700,22
558979,OM-0100,65,40,N,JB-2700,25
558984,OM-0100,69,49,Y,XX-0000,0
559022,OM-0100,65,45,Y,XX-0000,0
559029,OM-0100,67,47,Y,XX-0000,0
559043,JH-0900,45,30,N,KA-0300,15
559045,JH-0900,70,60,N,DH-2700,10
559065,JH-0900,67,40,N,DH-2700,27
559077,OM-0100,71,51,Y,XX-0000,0
559093,OM-0100,73,53,Y,XX-0000,0
559104,JH-0900,50,30,Y,XX-0000,0
559122,NK-0200,70,50,Y,XX-0000,0
559149,SG-0800,65,38,N,MT-0550,27
559174,SG-0800,65,45,Y,XX-0000,0
559201,SG-0800,65,43,N,MT-0550,22
559206,SG-0800,63,59,N,MT-0550,4
559263,SG-0800,65,45,Y,XX-0000,0
559282,TM-3300,65,45,Y,XX-0000,0
559307,GG-0100,73,53,Y,XX-0000,0
559340,GG-0100,70,41,N,TC-4100,29
559349,TM-3300,65,45,Y,XX-0000,0
559353,TM-3300,63,38,N,AS-2600,25
559363,GG-0100,73,47,N,DS-3300,26
559369,GG-0100,74,54,Y,XX-0000,0
559379,TM-3300,65,45,Y,XX-0000,0
559386,GG-0100,70,57,N,DS-3300,13
559405,GG-0100,74,54,Y,XX-0000,0
559423,GG-0100,74,54,Y,XX-0000,0
559430,GG-0100,73,46,N,DS-3300,27
559442,TM-3300,9,9,N,XX-0000,0
559447,GG-0100,73,53,Y,XX-0000,0
559454,TM-3300,13,13,N,XX-0000,0
559461,PD-0200,67,40,N,CR-0250,27
559508,SS-3100,65,45,Y,XX-0000,0
559519,PD-0200,65,46,N,CR-0250,19
559532,SS-3100,70,41,N,TB-1060,29
559535,SS-3100,65,45,N,JC-5600,20
559545,PD-0200,50,30,Y,XX-0000,0
559560,SS-3100,50,30,Y,XX-0000,0
559598,SS-3100,55,33,N,JC-5600,22
559609,JS-1100,62,44,N,DR-1200,18
559618,RB-2200,65,41,N,JS-2300,24
559631,JS-1100,51,51,N,XX-0000,0
559645,JS-1100,63,42,N,DR-1200,21
559681,RB-2200,70,10,N,JS-2300,60
559688,RB-2200,66,46,N,JS-2300,20
559695,RB-2200,62,45,N,JS-2300,17
559701,RB-2200,67,43,N,RM-5400,24
559705,RB-2200,60,45,N,JS-2300,15
559738,RB-2200,65,41,N,JS-2300,24
559762,JS-1100,14,14,N,XX-0000,0
559769,MC-3000,69,42,N,MS-1300,27
559780,BW-0350,74,54,Y,XX-0000,0
559793,BW-0350,65,45,Y,XX-0000,0
559809,BW-0350,66,22,N,JR-3270,44
559835,MC-3000,66,25,N,MS-1300,41
559844,BW-0350,74,54,Y,XX-0000,0
559852,BW-0350,73,53,Y,XX-0000,0
559861,MC-3000,68,45,N,JR-2750,23
559885,BW-0350,67,52,N,JR-3270,15
559891,MC-3000,73,49,N,JR-2750,24
559906,MC-3000,71,44,N,MS-1300,27
559917,BW-0350,70,43,N,JR-3270,27
559932,MC-3000,66,37,N,MS-1300,29
559941,DA-0300,68,43,N,LS-1700,25
559970,JF-0900,67,34,N,LJ-0350,33
559985,JF-0900,49,46,N,DW-0500,3
560001,DA-0300,60,44,N,LS-1700,16
560021,JF-0900,65,45,Y,XX-0000,0
560031,DA-0300,65,39,N,LS-1700,26
560042,DA-0300,64,43,N,LS-1700,21
560061,DA-0300,65,45,Y,XX-0000,0
560072,DA-0300,67,46,N,LS-1700,21
560092,JF-0900,9,9,N,XX-0000,0
560096,MP-2100,65,45,Y,XX-0000,0
560110,MP-2100,65,45,Y,XX-0000,0
560134,RS-3400,65,45,Y,XX-0000,0
560159,MP-2100,60,41,N,DW-5050,19
560182,MP-2100,60,36,N,DW-5050,24
560184,RS-3400,65,45,Y,XX-0000,0
560197,MP-2100,65,45,Y,XX-0000,0
560218,MP-2100,68,42,N,DW-5050,26
560234,MP-2100,65,45,Y,XX-0000,0
560255,SJ-0300,64,-35,N,MS-3900,99
560257,NN-0200,66,51,N,MG-1000,15
560280,NN-0200,68,48,Y,XX-0000,0
560296,SJ-0300,64,46,N,MS-3900,18
560315,NN-0200,65,44,N,CF-1000,21
560328,NN-0200,69,49,Y,XX-0000,0
560353,NN-0200,67,42,N,CF-1000,25
560380,SJ-0300,65,45,Y,XX-0000,0
560401,SJ-0300,12,12,N,XX-0000,0
560405,SH-0400,70,45,N,CG-1060,25
560447,SH-0400,67,41,N,CG-1060,26
560458,GZ-2000,65,45,Y,XX-0000,0
560483,GZ-2000,65,50,N,LW-0500,15
560492,SH-0400,65,45,Y,XX-0000,0
560505,GZ-2000,68,45,N,LW-0500,23
560515,SH-0400,9,9,N,XX-0000,0
560529,GZ-2000,74,50,N,LW-0500,24
560555,SH-0400,65,45,Y,XX-0000,0
560567,DB-0200,67,50,N,NP-0100,17
560614,DB-0200,50,33,N,ER-0600,17
560624,KF-0250,62,42,N,JP-2800,20
560635,KF-0250,61,45,N,DH-1800,16
560662,KF-0250,60,39,N,DH-1800,21
560673,DB-0200,66,39,N,NP-0100,27
560681,KF-0250,50,34,N,DH-1800,16
560697,DB-0200,67,19,N,NP-0100,48
560713,KF-0250,59,39,N,DH-1800,20
560717,JB-7100,70,49,N,DM-0200,21
560735,SG-1100,70,49,N,AJ-1200,21
560754,SG-1100,71,37,N,AJ-1200,34
560764,JB-7100,71,45,N,DM-0200,26
560778,SG-1100,65,37,N,AJ-1200,28
560798,SG-1100,70,50,N,AJ-1200,20
560811,SG-1100,55,45,N,CP-0800,10
560819,JB-7100,65,45,Y,XX-0000,0
560840,SG-1100,69,26,N,BT-0300,43
560851,JB-7100,72,52,Y,XX-0000,0
560876,MC-3000,70,33,N,MS-1300,37
560887,BW-0350,64,36,N,JR-3270,28
560910,MC-3000,65,45,Y,XX-0000,0
560938,MC-3000,66,32,N,MS-1300,34
560949,MC-3000,50,37,N,RE-0400,13
560956,BW-0350,72,52,Y,XX-0000,0
560971,MC-3000,72,52,Y,XX-0000,0
561024,BW-0350,45,45,N,JR-3270,0
561035,JT-3950,74,54,Y,XX-0000,0
561082,JT-3950,73,53,Y,XX-0000,0
561103,PM-0300,65,28,N,JJ-3900,37
561111,JT-3950,74,54,Y,XX-0000,0
561119,PM-0300,70,47,N,JJ-3900,23
561142,JT-3950,74,54,Y,XX-0000,0
561159,PM-0300,74,54,Y,XX-0000,0
561178,JT-3950,70,50,Y,XX-0000,0
561212,SH-0400,62,45,N,NP-0100,17
561223,KF-0250,61,37,N,LW-0500,24
561241,KF-0250,50,30,Y,XX-0000,0
561255,SH-0400,59,42,N,NP-0100,17
561271,JR-3700,58,39,N,NP-0100,19
561284,KF-0250,57,35,N,LW-0500,22
561333,JR-3700,63,41,N,NP-0100,22
561340,JR-3700,69,47,N,NP-0100,22
561361,MP-2100,65,45,Y,XX-0000,0
561369,MP-2100,70,67,N,JJ-3900,3
561376,JT-3950,63,40,N,TH-1900,23
561381,JT-3950,70,39,N,TH-1900,31
561396,MP-2100,72,48,N,JJ-3900,24
561426,MP-2100,61,40,N,JJ-3900,21
561449,JT-3950,65,45,Y,XX-0000,0
561451,JT-3950,69,-35,N,TH-1900,104
561453,MP-2100,65,45,Y,XX-0000,0
561493,JT-3950,51,38,N,LB-0100,13
561514,MP-2100,56,40,N,JJ-3900,16
561534,JT-3950,65,45,Y,XX-0000,0
561536,MP-2100,65,45,Y,XX-0000,0
561575,MC-3000,60,37,N,LJ-0350,23
561581,MC-3000,65,45,Y,XX-0000,0
561592,DA-0300,70,50,Y,XX-0000,0
561615,MC-3000,65,45,Y,XX-0000,0
561628,DA-0300,68,52,N,RC-1500,16
561643,DA-0300,65,45,Y,XX-0000,0
561652,MC-3000,65,45,Y,XX-0000,0
561664,DA-0300,66,39,N,RC-1500,27
561683,MC-3000,74,54,Y,XX-0000,0
561688,DA-0300,67,47,Y,XX-0000,0
561706,DA-0300,60,57,N,RC-1500,3
561730,DA-0300,67,42,N,RC-1500,25
561744,MC-3000,11,11,N,XX-0000,0
561747,RL-1300,68,40,N,JR-2800,28
561759,MB-3000,65,45,Y,XX-0000,0
561781,MB-3000,65,45,Y,XX-0000,0
561801,MB-3000,72,35,N,LW-0500,37
561813,MB-3000,65,45,Y,XX-0000,0
561828,MB-3000,65,45,Y,XX-0000,0
561839,RL-1300,62,45,N,JR-2800,17
561856,MB-3000,60,40,Y,XX-0000,0
561866,RL-1300,65,45,Y,XX-0000,0
561876,RL-1300,67,41,N,JR-2800,26
561901,RL-1300,71,37,N,JR-2800,34
561905,MB-3000,19,19,N,XX-0000,0
561908,SG-0800,71,-23,N,DM-0200,94
561913,SG-1100,60,46,N,DM-1300,14
561946,SG-0800,74,54,Y,XX-0000,0
561965,SG-0800,74,54,Y,XX-0000,0
561982,SG-0800,62,27,N,DM-0200,35
561989,SG-1100,57,39,N,DM-1300,18
561999,SG-1100,53,34,N,MS-2100,19
562008,SG-0800,65,45,Y,XX-0000,0
562034,SG-0800,69,51,N,DM-0200,18
562045,SG-0800,71,2,N,DM-0200,69
562052,SG-1100,74,54,Y,XX-0000,0
562071,SG-1100,12,12,N,XX-0000,0
562082,SG-0800,51,37,N,JC-1600,14
562088,DA-0300,65,45,Y,XX-0000,0
562097,MB-3000,65,45,Y,XX-0000,0
562114,MB-3000,70,45,N,LJ-0350,25
562124,MB-3000,65,45,Y,XX-0000,0
562138,DA-0300,65,45,Y,XX-0000,0
562153,DA-0300,65,45,Y,XX-0000,0
562163,MB-3000,69,50,N,LJ-0350,19
562165,MB-3000,67,47,N,LJ-0350,20
562174,DA-0300,65,45,Y,XX-0000,0
562213,DA-0300,65,45,Y,XX-0000,0
562234,JT-3950,65,45,Y,XX-0000,0
