PID,PUNTER,PGRO,PNET,PTB,PR,PRY,PFC
349899,KL-0400,47,38,N,DH-3200,9,N
349957,JF-0800,41,31,N,AC-1300,10,N
349961,KL-0400,46,39,N,DH-3200,7,N
349992,DJ-1700,45,25,Y,XX-0000,0,N
350002,DB-4300,35,35,N,SB-1400,0,Y
350015,DJ-1700,40,34,N,AR-0200,6,N
350019,DB-4300,45,36,N,SB-1400,9,N
350038,DB-4300,56,56,N,SB-1400,0,N
350087,DB-4300,35,35,N,SB-1400,0,Y
350099,DJ-1700,46,26,Y,XX-0000,0,N
350117,DJ-1700,36,36,N,AR-0200,0,Y
350128,CH-1100,28,28,N,DB-1800,0,Y
350132,BF-0300,53,38,N,KF-0200,15,N
350205,BF-0300,60,41,N,KF-0200,19,N
350210,CH-1100,48,48,N,XX-0000,0,N
350247,BF-0300,38,38,N,KF-0200,0,Y
350252,CH-1100,45,35,N,DB-1800,10,N
350271,BF-0300,38,38,N,KF-0200,0,Y
350285,JB-3500,56,41,N,NV-0100,15,N
350310,BM-0700,53,33,Y,XX-0000,0,N
350319,JB-3500,45,45,N,XX-0000,0,N
350323,BM-0700,36,32,N,DJ-0400,4,N
350327,JB-3500,43,43,N,XX-0000,0,N
350350,BM-0700,50,50,N,DJ-0400,0,N
350354,JB-3500,42,32,N,NV-0100,10,N
350358,BM-0700,42,42,N,IH-0100,0,Y
350383,JB-3500,47,31,N,NV-0100,16,N
350423,BM-0700,48,51,N,DJ-0400,-3,N
350449,JB-3500,35,35,N,NV-0100,0,Y
350457,BM-0700,46,46,N,XX-0000,0,N
350483,CK-0900,55,46,N,MJ-2100,9,N
350487,JB-0500,52,52,N,AA-1100,0,Y
350494,JB-0500,33,33,N,AA-1100,0,Y
350500,CK-0900,45,40,N,MJ-2100,5,N
350509,CK-0900,54,44,N,MJ-2100,10,N
350569,JB-0500,44,44,N,AA-1100,0,N
350573,CK-0900,54,35,N,MJ-2100,19,N
350577,JB-0500,35,35,N,AA-1100,0,Y
350606,JB-0500,35,35,N,AA-1100,0,N
350612,CK-0900,55,48,N,MJ-2100,7,N
350655,DJ-2800,51,41,N,MB-5000,10,N
350670,DJ-2800,61,61,N,XX-0000,0,N
350706,JR-3700,44,42,N,DH-0600,2,N
350711,DJ-2800,58,49,N,MB-5000,9,N
350738,JR-3700,36,36,N,XX-0000,0,Y
350744,DJ-2800,48,47,N,MB-5000,1,N
350786,JR-3700,46,20,N,DH-0600,26,N
350798,NH-0700,42,28,N,AR-1700,14,N
350805,AL-0500,31,31,N,MF-1800,0,Y
350810,NH-0700,57,47,N,AR-1700,10,N
350823,NH-0700,54,40,N,AR-1700,14,N
350854,NH-0700,31,31,N,AR-1700,0,Y
350863,AL-0500,47,47,N,XX-0000,0,N
350872,AL-0500,23,23,N,MF-1800,0,Y
350892,NH-0700,55,55,N,XX-0000,0,N
350896,AL-0500,47,39,N,MF-1800,8,N
350950,SW-0500,54,32,N,ER-0500,22,N
351035,BK-0700,49,32,N,RB-4900,17,N
351039,SW-0500,60,40,Y,XX-0000,0,N
351110,BK-0700,56,43,N,RB-4900,13,N
351189,MB-2100,53,44,N,DJ-0200,9,N
351195,MB-2100,33,33,N,DJ-0200,0,Y
351205,SR-0800,28,28,N,MM-4800,0,Y
351210,MB-2100,53,51,N,DJ-0200,2,N
351214,SR-0800,39,39,N,SH-1300,0,Y
351221,MB-2100,28,28,N,DJ-0200,0,Y
351225,SR-0800,64,59,N,SH-1300,5,N
351229,MB-2100,40,40,N,DJ-0200,0,Y
351235,SR-0800,54,54,N,XX-0000,0,N
351246,SR-0800,37,37,N,XX-0000,0,N
351283,AP-1800,60,63,N,JF-2800,-3,N
351292,HS-0200,38,38,N,DN-1400,0,Y
351312,HS-0200,37,35,N,DN-1400,2,N
351376,HS-0200,60,61,N,BW-2700,-1,N
351434,DZ-0100,38,18,Y,XX-0000,0,N
351463,DZ-0100,31,31,N,XX-0000,0,N
351492,SK-0600,38,38,N,XX-0000,0,N
351498,DZ-0100,50,50,N,XX-0000,0,N
351520,DZ-0100,50,29,N,JL-1200,21,N
351535,DZ-0100,38,38,N,JL-1200,0,Y
351541,SK-0600,49,37,N,JC-5600,12,N
351545,DZ-0100,56,36,Y,XX-0000,0,N
351549,SK-0600,59,47,N,JC-5600,12,N
351554,DZ-0100,38,38,N,JL-1200,0,Y
351621,MM-1900,24,24,N,XX-0000,0,N
351626,DF-2000,49,31,N,AJ-1200,18,N
351636,DF-2000,37,30,N,AJ-1200,7,N
351654,MM-1900,53,47,N,WB-0700,6,N
351678,DF-2000,42,41,N,AJ-1200,1,N
351683,MM-1900,65,59,N,WB-0700,6,N
351689,DF-2000,65,45,Y,XX-0000,0,N
351704,DF-2000,52,52,N,XX-0000,0,N
351748,BG-1100,40,40,N,DS-3300,0,Y
351818,BG-1100,36,36,N,XX-0000,0,N
351847,MS-0600,48,48,N,XX-0000,0,N
351927,BK-0700,26,26,N,XX-0000,0,N
351954,DC-3200,53,53,N,XX-0000,0,N
351974,DC-3200,54,18,N,ER-0500,36,N
352009,DC-3200,26,26,N,ER-0500,0,Y
352013,BK-0700,51,50,N,DS-0700,1,N
352076,KL-0400,49,42,N,JC-5600,7,N
352089,KL-0400,37,34,N,JC-5600,3,N
352102,PD-0200,33,33,N,XX-0000,0,N
352123,DZ-0100,40,40,N,XX-0000,0,N
352157,KL-0400,44,44,N,XX-0000,0,N
352162,DZ-0100,58,49,N,AC-1300,9,N
352170,KL-0400,43,23,Y,XX-0000,0,N
352212,DZ-0100,41,21,Y,XX-0000,0,N
352233,MT-2300,41,13,N,BW-2700,28,N
352245,MT-2300,46,31,N,BW-2700,15,N
352250,AP-1800,37,20,N,JJ-3900,17,N
352269,AP-1800,56,50,N,JJ-3900,6,N
352384,BG-1100,45,45,N,SB-1400,0,N
352428,DJ-1700,39,30,N,LW-0500,9,N
352474,BG-1100,51,41,N,SB-1400,10,N
352566,SW-0500,40,40,N,AR-1700,0,Y
352590,AL-0500,43,43,N,XX-0000,0,N
352600,SW-0500,18,18,N,XX-0000,0,N
352617,AL-0500,39,39,N,RB-4900,0,Y
352648,AL-0500,41,41,N,LM-1500,0,Y
352668,SW-0500,34,34,N,XX-0000,0,N
352737,MK-1200,46,26,Y,XX-0000,0,N
352773,JB-0500,-31,-31,N,XX-0000,0,N
352787,JB-0500,46,26,Y,XX-0000,0,N
352793,MK-1200,60,40,Y,XX-0000,0,N
352820,JB-0500,43,23,Y,XX-0000,0,N
352827,MK-1200,53,48,N,MJ-2100,5,N
352831,JB-0500,52,43,N,AJ-0500,9,N
352839,MK-1200,29,29,N,MJ-2100,0,Y
352852,MK-1200,32,32,N,XX-0000,0,N
352865,MK-1200,34,15,N,MJ-2100,19,N
352871,JB-0500,50,34,N,AJ-0500,16,N
352886,JB-0500,54,54,N,XX-0000,0,N
352952,CK-0900,52,39,N,CC-0700,13,N
352959,CH-2900,46,46,N,CG-1500,0,Y
352992,CK-0900,50,42,N,CC-0700,8,N
352996,CH-2900,50,50,N,CG-1500,0,Y
353001,CK-0900,57,37,N,CC-0700,20,N
353015,CK-0900,57,37,Y,XX-0000,0,N
353020,CH-2900,44,36,N,CG-1500,8,N
353029,CH-2900,39,29,N,CG-1500,10,N
353036,CK-0900,52,38,N,CC-0700,14,N
353040,CH-2900,47,46,N,CG-1500,1,N
353061,CH-2900,35,35,N,XX-0000,0,N
353071,CK-0900,56,56,N,CC-0700,0,Y
353092,JB-3500,64,44,Y,XX-0000,0,N
353099,DF-2000,41,41,N,XX-0000,0,N
353109,JB-3500,33,29,N,WB-0700,4,N
353128,DF-2000,36,36,N,XX-0000,0,N
353171,DF-2000,47,27,Y,XX-0000,0,N
353179,JB-3500,46,29,N,WB-0700,17,N
353186,DF-2000,28,28,N,IH-0100,0,Y
353211,JB-3500,55,35,Y,XX-0000,0,N
353216,DF-2000,38,19,N,DJ-0400,19,N
353244,DJ-2800,59,48,N,FJ-0100,11,N
353262,BM-3600,56,36,Y,XX-0000,0,N
353266,DJ-2800,44,9,N,FJ-0100,35,N
353292,BM-3600,44,44,N,DH-0600,0,Y
353296,DJ-2800,60,46,N,LM-1100,14,N
353305,BM-3600,32,32,N,XX-0000,0,N
353312,DJ-2800,60,48,N,LM-1100,12,N
353323,BM-3600,62,54,N,DH-0600,8,N
353355,BM-3600,32,32,N,XX-0000,0,N
353363,DJ-2800,58,52,N,FJ-0100,6,N
353387,BM-3600,43,43,N,XX-0000,0,N
353413,MS-0600,60,40,Y,XX-0000,0,N
353417,SL-0400,70,70,N,XX-0000,0,N
353423,SL-0400,37,37,N,XX-0000,0,N
353427,MS-0600,53,45,N,JH-3700,8,N
353435,SL-0400,59,60,N,DS-3300,-1,N
353440,MS-0600,65,49,N,JH-3700,16,N
353444,SL-0400,56,49,N,DS-3300,7,N
353448,MS-0600,44,35,N,JH-3700,9,N
353499,SL-0400,45,33,N,DS-3300,12,N
353527,SL-0400,35,35,N,XX-0000,0,N
353580,DB-4300,30,30,N,PC-0900,0,Y
353587,MM-1900,54,41,N,AR-0200,13,N
353591,DB-4300,60,52,N,AJ-1200,8,N
353595,MM-1900,51,40,N,AR-0200,11,N
353599,DB-4300,44,41,N,AJ-1200,3,N
353625,MM-1900,40,40,N,XX-0000,0,N
353638,MM-1900,45,31,N,AR-0200,14,N
353683,MM-1900,59,39,Y,XX-0000,0,N
353689,DB-4300,51,48,N,AJ-1200,3,N
353707,MM-1900,46,43,N,AR-0200,3,N
353740,SR-0800,48,48,N,XX-0000,0,N
353764,BM-0700,29,29,N,DJ-0200,0,Y
353771,SR-0800,40,34,N,DH-2700,6,N
353776,BM-0700,36,28,N,DJ-0200,8,N
353780,SR-0800,40,40,N,DH-2700,0,N
353784,BM-0700,38,38,N,XX-0000,0,N
353822,SR-0800,30,30,N,XX-0000,0,N
353826,BM-0700,50,50,N,XX-0000,0,N
353832,BM-0700,67,67,N,XX-0000,0,N
353841,SR-0800,65,73,N,DH-2700,-8,N
353845,BM-0700,44,32,N,DJ-0200,12,N
353864,BM-0700,32,32,N,DJ-0200,0,Y
353868,SR-0800,43,40,N,DH-2700,3,N
353903,BM-0700,58,41,N,DJ-0200,17,N
353909,SK-0600,55,40,N,SH-1300,15,N
353927,SK-0600,53,48,N,SH-1300,5,N
353944,MB-2100,41,39,N,YF-0100,2,N
353951,SK-0600,56,59,N,SH-1300,-3,N
353955,MB-2100,40,36,N,YF-0100,4,N
353971,MB-2100,35,35,N,YF-0100,0,Y
353987,MB-2100,38,37,N,YF-0100,1,N
353994,SK-0600,29,29,N,XX-0000,0,N
354001,MB-2100,44,44,N,XX-0000,0,N
354005,SK-0600,27,27,N,XX-0000,0,N
354018,SK-0600,61,48,N,SH-1300,13,N
354023,MB-2100,39,39,N,XX-0000,0,N
354027,SK-0600,49,44,N,SH-1300,5,N
354056,MB-2100,44,44,N,YF-0100,0,N
354067,SK-0600,49,45,N,SH-1300,4,N
354089,MT-2300,44,38,N,JF-2800,6,N
354117,HS-0200,52,52,N,XX-0000,0,N
354156,MT-2300,43,23,Y,XX-0000,0,N
354165,HS-0200,41,41,N,JJ-3900,0,Y
354188,HS-0200,57,37,Y,XX-0000,0,N
354270,SK-0600,38,38,N,CC-0700,0,Y
354281,CH-2900,45,38,N,YF-0100,7,N
354293,SK-0600,48,15,N,CC-0700,33,N
354297,CH-2900,27,27,N,JL-1200,0,Y
354327,CH-2900,47,47,N,YF-0100,0,Y
354335,SK-0600,33,33,N,CC-0700,0,Y
354362,SK-0600,37,17,Y,XX-0000,0,N
354383,CH-2900,37,17,Y,XX-0000,0,N
354417,MS-0600,65,56,N,DB-1800,9,N
354424,BF-0300,39,39,N,DS-3300,0,Y
354429,MS-0600,64,53,N,TG-0900,11,N
354445,MS-0600,54,44,N,DB-1800,10,N
354466,BF-0300,59,38,N,DS-3300,21,N
354470,MS-0600,59,57,N,DB-1800,2,N
354505,BF-0300,38,18,Y,XX-0000,0,N
354510,MS-0600,59,59,N,XX-0000,0,N
354514,BF-0300,51,38,N,DS-3300,13,N
354519,MS-0600,31,31,N,DB-1800,0,Y
354543,JB-0500,49,41,N,DS-0700,8,N
354548,DC-3200,47,43,N,MJ-2100,4,N
354562,DC-3200,57,41,N,MJ-2100,16,N
354574,DC-3200,54,54,N,MJ-2100,0,Y
354590,DC-3200,44,39,N,MJ-2100,5,N
354623,DC-3200,43,26,N,MJ-2100,17,N
354628,JB-0500,51,61,N,DS-0700,-10,N
354648,DC-3200,53,27,N,MJ-2100,26,N
354673,DC-3200,45,45,N,MJ-2100,0,Y
354678,JB-0500,36,36,N,DS-0700,0,Y
354706,DB-4300,37,-31,N,DJ-0200,68,N
354714,DB-4300,49,49,N,DJ-0200,0,Y
354739,SR-0800,52,52,N,XX-0000,0,N
354760,SR-0800,42,40,N,AR-0200,2,N
354777,DB-4300,23,23,N,DJ-0200,0,Y
354781,SR-0800,53,53,N,AR-0200,0,Y
354794,SR-0800,49,41,N,AR-0200,8,N
354804,DB-4300,29,29,N,XX-0000,0,N
354808,SR-0800,56,28,N,AR-0200,28,N
354848,NH-0700,47,38,N,DH-2700,9,N
354865,NH-0700,49,49,N,DH-2700,0,Y
354870,BM-0700,37,17,Y,XX-0000,0,N
354875,NH-0700,51,46,N,DH-2700,5,N
354883,BM-0700,35,35,N,XX-0000,0,N
354894,NH-0700,40,31,N,DH-2700,9,N
354910,NH-0700,49,29,Y,XX-0000,0,N
354925,NH-0700,41,41,N,DH-2700,0,Y
354948,NH-0700,48,43,N,DH-2700,5,N
354962,BM-0700,32,32,N,XX-0000,0,N
354968,NH-0700,41,41,N,DH-2700,0,Y
354990,BM-0700,31,31,N,XX-0000,0,N
355004,BM-0700,30,30,N,MF-1800,0,Y
355011,JR-3700,39,39,N,RM-3400,0,Y
355041,JR-3700,39,29,N,RM-3400,10,N
355051,JR-3700,33,33,N,XX-0000,0,N
355070,JR-3700,40,25,N,RM-3400,15,N
355102,JR-3700,63,43,Y,XX-0000,0,N
355106,JF-0800,40,40,N,XX-0000,0,N
355127,JR-3700,44,32,N,RM-3400,12,N
355141,JR-3700,55,51,N,RM-3400,4,N
355147,JF-0800,56,36,Y,XX-0000,0,N
355154,JR-3700,56,36,Y,XX-0000,0,N
355161,BK-0700,42,42,N,XX-0000,0,N
355165,JB-3500,44,44,N,XX-0000,0,N
355172,BK-0700,48,42,N,DJ-0400,6,N
355201,JB-3500,64,59,N,ER-0500,5,N
355205,BK-0700,50,38,N,DJ-0400,12,N
355210,JB-3500,50,30,N,ER-0500,20,N
355244,JB-3500,40,40,N,XX-0000,0,N
355249,BK-0700,45,45,N,DJ-0400,0,N
355253,JB-3500,41,35,N,ER-0500,6,N
355266,JB-3500,57,51,N,GM-0100,6,N
355288,JB-3500,53,33,N,GM-0100,20,N
355292,BK-0700,63,62,N,DJ-0400,1,N
355320,AL-0500,55,42,N,KF-0200,13,N
355328,CH-1100,35,22,N,NC-0200,13,N
355353,CH-1100,50,30,Y,XX-0000,0,N
355358,AL-0500,45,45,N,XX-0000,0,N
355365,AL-0500,46,46,N,KF-0200,0,Y
355384,AL-0500,82,62,Y,XX-0000,0,N
355413,CH-1100,32,32,N,AR-1700,0,Y
355427,AL-0500,42,36,N,KF-0200,6,N
355471,CH-1100,25,25,N,XX-0000,0,N
355501,BM-3600,55,35,Y,XX-0000,0,N
355562,DJ-1700,51,29,N,FJ-0100,22,N
355609,BM-3600,38,38,N,XX-0000,0,N
355613,DJ-1700,39,27,N,FJ-0100,12,N
355653,DF-2000,37,34,N,AJ-0500,3,N
355666,DF-2000,44,44,N,AJ-0500,0,N
355673,MK-1200,29,29,N,WB-0700,0,Y
355711,MK-1200,43,43,N,XX-0000,0,N
355726,DF-2000,42,42,N,AJ-0500,0,Y
355732,MK-1200,53,53,N,XX-0000,0,N
355805,KL-0400,41,44,N,AJ-1200,-3,N
355827,KL-0400,57,37,Y,XX-0000,0,N
355856,MM-1900,66,46,Y,XX-0000,0,N
355863,KL-0400,47,29,N,AJ-1200,18,N
355879,MM-1900,53,45,N,AC-1300,8,N
355900,MM-1900,47,47,N,XX-0000,0,N
355905,KL-0400,40,40,N,XX-0000,0,N
356004,AP-1800,49,41,N,SH-1300,8,N
356014,AP-1800,52,49,N,SH-1300,3,N
356022,MB-2100,61,41,Y,XX-0000,0,N
356026,AP-1800,46,42,N,SH-1300,4,N
356050,AP-1800,31,31,N,MM-4800,0,Y
356054,MB-2100,45,44,N,BW-2700,1,N
356067,MB-2100,50,51,N,BW-2700,-1,N
356084,MB-2100,42,42,N,BW-2700,0,Y
356091,AP-1800,55,35,Y,XX-0000,0,N
356131,CK-0900,36,16,Y,XX-0000,0,N
356177,CK-0900,30,30,N,LM-1500,0,Y
356213,CK-0900,49,51,N,RB-4900,-2,N
356220,SW-0500,41,41,N,RF-0300,0,Y
356226,CK-0900,52,38,N,RB-4900,14,N
356236,SW-0500,45,45,N,CG-1500,0,Y
356240,CK-0900,48,-23,N,RB-4900,71,N
356247,CK-0900,49,20,N,RB-4900,29,N
356260,CK-0900,39,-25,N,RB-4900,64,N
356298,SW-0500,46,11,N,JH-3700,35,N
356329,SL-0400,41,41,N,RB-4900,0,Y
356375,SL-0400,39,31,N,RB-4900,8,N
356404,SL-0400,54,34,Y,XX-0000,0,N
356441,SW-0500,46,26,Y,XX-0000,0,N
356445,SL-0400,65,65,N,LM-1500,0,Y
356456,HS-0200,27,27,N,YF-0100,0,Y
356460,SK-0600,53,39,N,KR-0300,14,N
356470,SK-0600,54,50,N,KR-0300,4,N
356502,SK-0600,42,30,N,KR-0300,12,N
356509,HS-0200,36,36,N,XX-0000,0,N
356516,HS-0200,41,41,N,XX-0000,0,N
356520,SK-0600,39,39,N,XX-0000,0,N
356531,SK-0600,57,57,N,XX-0000,0,N
356575,HS-0200,47,46,N,YF-0100,1,N
356584,HS-0200,50,43,N,YF-0100,7,N
356595,HS-0200,50,50,N,XX-0000,0,N
356630,KL-0400,35,35,N,LW-0500,0,Y
356640,RH-2500,33,33,N,AC-1300,0,Y
356645,KL-0400,44,30,N,LW-0500,14,N
356664,KL-0400,52,42,N,LW-0500,10,N
356668,RH-2500,41,31,N,AC-1300,10,N
356693,KL-0400,46,32,N,LW-0500,14,N
356702,KL-0400,39,17,N,LW-0500,22,N
356713,KL-0400,35,35,N,LW-0500,0,Y
356733,KL-0400,41,24,N,LW-0500,17,N
356764,JB-0500,-19,-41,N,XX-0000,0,N
356770,JB-0500,63,67,N,DJ-0400,-4,N
356779,JB-3500,49,29,Y,XX-0000,0,N
356813,JB-0500,58,41,N,DJ-0400,17,N
356817,JB-3500,53,53,N,XX-0000,0,N
356842,JB-3500,60,60,N,XX-0000,0,N
356847,JB-0500,47,34,N,DJ-0400,13,N
356856,JB-0500,29,29,N,XX-0000,0,N
356881,JB-3500,24,24,N,MJ-2100,0,Y
356895,JB-3500,37,28,N,MJ-2100,9,N
356913,CK-0900,55,55,N,XX-0000,0,N
356917,NH-0700,43,43,N,CG-1500,0,N
356924,CK-0900,39,19,Y,XX-0000,0,N
356928,NH-0700,49,44,N,CG-1500,5,N
356947,CK-0900,53,33,Y,XX-0000,0,N
356951,NH-0700,52,52,N,XX-0000,0,N
356955,CK-0900,54,54,N,MF-1800,0,N
356961,NH-0700,48,48,N,CG-1500,0,Y
356968,CK-0900,46,41,N,SM-1400,5,N
356981,CK-0900,54,34,Y,XX-0000,0,N
357005,NH-0700,30,30,N,CG-1500,0,Y
357012,NH-0700,53,53,N,CG-1500,0,N
357016,CK-0900,60,47,N,SM-1400,13,N
357021,NH-0700,42,42,N,CG-1500,0,Y
357040,NH-0700,37,37,N,XX-0000,0,N
357044,CK-0900,53,46,N,SM-1400,7,N
357048,NH-0700,58,38,Y,XX-0000,0,N
357081,BM-0700,36,36,N,AJ-0500,0,Y
357102,BM-0700,37,37,N,AJ-0500,0,Y
357134,MK-1200,37,17,Y,XX-0000,0,N
357142,BM-0700,57,51,N,AJ-0500,6,N
357197,MK-1200,45,45,N,DH-2700,0,Y
357236,BF-0300,32,32,N,JJ-3900,0,Y
357262,BF-0300,53,53,N,XX-0000,0,N
357268,MT-2300,39,19,Y,XX-0000,0,N
357287,BF-0300,44,-26,N,JJ-3900,70,N
357295,BF-0300,45,36,N,JJ-3900,9,N
357299,MT-2300,43,43,N,DB-1800,0,Y
357305,BF-0300,46,47,N,JJ-3900,-1,N
357336,BF-0300,56,47,N,JJ-3900,9,N
357340,MT-2300,58,33,N,DB-1800,25,N
357347,BF-0300,56,36,Y,XX-0000,0,N
357393,DB-4300,50,50,N,XX-0000,0,N
357402,DJ-2800,46,45,N,AR-0200,1,N
357406,DB-4300,43,43,N,XX-0000,0,N
357431,DJ-2800,54,34,Y,XX-0000,0,N
357444,DJ-2800,29,29,N,AR-0200,0,Y
357453,DB-4300,35,35,N,XX-0000,0,N
357457,DJ-2800,46,45,N,AR-0200,1,N
357486,DB-4300,51,17,N,DH-0600,34,N
357490,DJ-2800,52,45,N,AR-0200,7,N
357494,DB-4300,26,26,N,XX-0000,0,N
357517,DJ-2800,56,39,N,AR-0200,17,N
357578,AP-1800,46,36,N,GM-0100,10,N
357613,BK-0700,52,51,N,DN-1400,1,N
357655,BK-0700,51,31,Y,XX-0000,0,N
357661,AP-1800,32,32,N,XX-0000,0,N
357665,BK-0700,47,38,N,DN-1400,9,N
357670,AP-1800,45,18,N,GM-0100,27,N
357682,AP-1800,37,27,N,GM-0100,10,N
357686,BK-0700,42,38,N,DN-1400,4,N
357704,SR-0800,41,-4,N,AR-1700,45,N
357752,AL-0500,47,28,N,DJ-0200,19,N
357795,SR-0800,36,36,N,AR-1700,0,Y
357818,AL-0500,41,35,N,GL-0300,6,N
357830,AL-0500,40,31,N,DJ-0200,9,N
357869,MM-1900,58,45,N,SB-1400,13,N
357874,DJ-1700,52,44,N,AJ-1200,8,N
357878,MM-1900,61,46,N,SB-1400,15,N
357887,DJ-1700,34,34,N,XX-0000,0,N
357891,MM-1900,46,38,N,SB-1400,8,N
357898,MM-1900,58,38,Y,XX-0000,0,N
357904,DJ-1700,56,47,N,AJ-1200,9,N
357914,MM-1900,23,23,N,XX-0000,0,N
357921,DJ-1700,30,30,N,PC-0900,0,Y
357975,MM-1900,37,36,N,SB-1400,1,N
357990,MM-1900,52,37,N,SB-1400,15,N
358013,DJ-1700,43,32,N,AJ-1200,11,N
358025,MM-1900,-12,-15,N,XX-0000,0,N
358030,JR-3700,43,43,N,XX-0000,0,N
358037,DF-2000,32,32,N,MB-5000,0,Y
358041,JR-3700,62,39,N,WB-0700,23,N
358100,DF-2000,37,37,N,XX-0000,0,N
358105,JR-3700,48,44,N,WB-0700,4,N
358112,DF-2000,26,26,N,MB-5000,0,Y
358116,JR-3700,45,33,N,WB-0700,12,N
358125,JR-3700,46,46,N,WB-0700,0,N
358159,DF-2000,46,46,N,XX-0000,0,N
358211,CH-1100,43,15,N,DS-3300,28,N
358223,CH-1100,44,44,N,XX-0000,0,N
358227,MS-0600,33,33,N,KF-0200,0,Y
358242,MS-0600,46,46,N,XX-0000,0,N
358246,CH-1100,53,31,N,DS-3300,22,N
358286,CH-1100,49,49,N,XX-0000,0,N
358310,CH-1100,23,23,N,XX-0000,0,N
358327,MS-0600,39,19,Y,XX-0000,0,N
358390,JF-0800,39,39,N,XX-0000,0,N
358435,JF-0800,46,43,N,JC-5600,3,N
358489,DC-3200,66,46,Y,XX-0000,0,N
358506,DC-3200,46,46,N,CC-0700,0,N
358529,CH-2900,50,50,N,DS-0700,0,N
358539,DC-3200,47,27,Y,XX-0000,0,N
358567,CH-2900,43,27,N,DS-0700,16,N
358573,DC-3200,38,36,N,CC-0700,2,N
358580,CH-2900,30,30,N,XX-0000,0,N
358584,DC-3200,57,57,N,XX-0000,0,N
358597,DC-3200,33,33,N,XX-0000,0,N
358601,CH-2900,49,29,Y,XX-0000,0,N
358608,DC-3200,46,46,N,XX-0000,0,N
358643,MS-0600,27,27,N,XX-0000,0,N
358693,MS-0600,46,41,N,RP-0300,5,N
358712,BM-3600,56,47,N,DS-3300,9,N
358745,MS-0600,39,39,N,XX-0000,0,N
358753,BM-3600,49,42,N,DS-3300,7,N
358794,KL-0400,45,45,N,XX-0000,0,N
358800,MB-2100,43,44,N,AC-1300,-1,N
358804,KL-0400,15,15,N,XX-0000,0,N
358817,KL-0400,50,38,N,SH-1300,12,N
358823,MB-2100,51,44,N,AC-1300,7,N
358827,KL-0400,36,36,N,XX-0000,0,N
358831,MB-2100,45,25,Y,XX-0000,0,N
358835,KL-0400,45,45,N,SH-1300,0,Y
358842,MB-2100,29,29,N,AC-1300,0,Y
358868,KL-0400,39,28,N,SH-1300,11,N
358893,MB-2100,36,36,N,AC-1300,0,N
358904,KL-0400,34,34,N,MM-4800,0,Y
358916,KL-0400,39,41,N,SH-1300,-2,N
358978,BF-0300,53,33,Y,XX-0000,0,N
358983,SK-0600,47,43,N,DB-1800,4,N
359043,SK-0600,63,63,N,XX-0000,0,N
359049,BF-0300,55,49,N,JL-1200,6,N
359059,BF-0300,55,49,N,JL-1200,6,N
359086,SK-0600,67,61,N,DB-1800,6,N
359114,SP-0500,36,36,N,XX-0000,0,N
359141,SP-0500,41,41,N,XX-0000,0,N
359146,DJ-2800,58,50,N,PC-0900,8,N
359157,SP-0500,37,17,Y,XX-0000,0,N
359177,SP-0500,42,22,Y,XX-0000,0,N
359184,DJ-2800,48,15,N,PC-0900,33,N
359201,SP-0500,54,44,N,DH-0600,10,N
359206,DJ-2800,46,46,N,PC-0900,0,Y
359237,JB-7100,20,20,N,XX-0000,0,N
359273,CK-0900,-7,-24,N,XX-0000,0,N
359313,BM-0700,47,47,N,XX-0000,0,N
359355,BM-0700,54,46,N,CG-1500,8,N
359400,BM-0700,43,43,N,CG-1500,0,Y
359421,BM-0700,40,40,N,CG-1500,0,Y
359446,SW-0500,31,31,N,MJ-2100,0,Y
359451,JB-0500,45,45,N,RB-4900,0,N
359466,JB-0500,50,41,N,RB-4900,9,N
359483,SW-0500,37,13,N,MJ-2100,24,N
359497,SW-0500,36,15,N,MJ-2100,21,N
359501,JB-0500,49,42,N,RB-4900,7,N
359506,SW-0500,39,39,N,MJ-2100,0,Y
359519,SW-0500,34,34,N,MJ-2100,0,Y
359523,JB-0500,49,38,N,LM-1500,11,N
359544,JB-0500,44,24,Y,XX-0000,0,N
359581,AL-0500,40,40,N,XX-0000,0,N
359586,JF-0800,58,56,N,NC-0200,2,N
359591,AL-0500,39,39,N,DH-3200,0,N
359639,JF-0800,42,42,N,XX-0000,0,N
359644,AL-0500,59,51,N,DH-3200,8,N
359648,JF-0800,50,49,N,NC-0200,1,N
359666,JF-0800,33,33,N,AB-0800,0,Y
359684,AL-0500,52,32,Y,XX-0000,0,N
359718,AL-0500,28,28,N,XX-0000,0,N
359723,JF-0800,49,52,N,AB-0800,-3,N
359729,JF-0800,61,41,Y,XX-0000,0,N
359751,NH-0700,45,58,N,JJ-3900,-13,N
359769,NH-0700,51,50,N,JJ-3900,1,N
359815,NH-0700,48,48,N,XX-0000,0,N
359819,MT-2300,36,36,N,SM-1400,0,Y
359846,NH-0700,45,45,N,JJ-3900,0,Y
359853,MT-2300,46,46,N,XX-0000,0,N
359862,MT-2300,54,54,N,XX-0000,0,N
359883,MT-2300,59,59,N,XX-0000,0,N
359903,SL-0400,49,49,N,LW-0500,0,N
359907,RH-2500,45,45,N,XX-0000,0,N
359915,SL-0400,32,32,N,XX-0000,0,N
359955,RH-2500,33,33,N,JH-3700,0,Y
359981,RH-2500,35,13,N,JH-3700,22,N
359986,SL-0400,60,40,Y,XX-0000,0,N
359994,RH-2500,33,33,N,JH-3700,0,Y
360003,SL-0400,31,31,N,XX-0000,0,N
360033,SL-0400,40,40,N,XX-0000,0,N
