PID,FGXP,FKICKER,DIST,GOOD
552317,XP,LT-1100,20,Y
552343,FG,SH-0400,31,Y
552364,XP,SH-0400,20,Y
552373,XP,SH-0400,20,Y
552388,XP,SH-0400,20,Y
552398,XP,SH-0400,20,Y
552419,XP,SH-0400,20,Y
552429,XP,SH-0400,20,Y
552438,FG,SH-0400,28,Y
552451,FG,SH-0400,32,Y
552486,XP,SH-0400,20,Y
552514,XP,JH-0900,20,Y
552536,XP,JH-0900,20,Y
552543,FG,MC-3000,49,Y
552552,XP,MC-3000,20,Y
552580,XP,MC-3000,20,Y
552588,FG,JH-0900,46,Y
552606,FG,MC-3000,51,N
552614,FG,JH-0900,51,N
552622,XP,MC-3000,20,Y
552638,FG,MC-3000,41,Y
552662,FG,JH-0900,34,Y
552680,XP,SG-0800,20,Y
552696,XP,SG-0800,20,Y
552712,XP,SG-0800,20,Y
552768,XP,SG-0800,20,Y
552780,XP,SG-1100,20,Y
552801,XP,SG-0800,20,Y
552818,XP,SG-0800,20,Y
552836,XP,SG-1100,20,Y
552850,XP,JB-7100,20,Y
552859,FG,JB-7100,24,Y
552895,XP,AH-2600,20,Y
552908,FG,AH-2600,22,Y
552932,FG,AH-2600,20,Y
552966,XP,JB-7100,20,Y
552970,XP,JB-7100,20,Y
552977,FG,JB-7100,32,Y
552985,XP,JB-7100,20,Y
553061,FG,MC-3000,43,N
553068,XP,OM-0100,20,Y
553077,XP,MC-3000,20,Y
553093,XP,MC-3000,20,Y
553112,XP,MC-3000,20,Y
553132,FG,OM-0100,34,Y
553143,FG,MC-3000,42,N
553152,FG,OM-0100,34,Y
553194,XP,PD-0200,20,Y
553214,XP,KF-0250,20,Y
553244,FG,KF-0250,44,Y
553256,XP,PD-0200,20,Y
553268,XP,KF-0250,20,Y
553282,XP,KF-0250,20,Y
553310,XP,KF-0250,20,Y
553315,XP,PD-0200,20,Y
553326,XP,KF-0250,20,Y
553350,FG,JS-1100,37,Y
553359,FG,DC-0500,53,Y
553409,XP,DC-0500,20,Y
553440,FG,DC-0500,30,Y
553452,FG,DC-0500,31,Y
553503,XP,MB-4600,20,Y
553514,FG,LT-1100,30,N
553525,XP,MB-4600,20,Y
553542,FG,MB-4600,38,Y
553578,XP,MB-4600,20,Y
553601,FG,MB-4600,19,Y
553621,XP,MB-4600,20,Y
553648,XP,BW-0350,20,Y
553673,XP,GZ-2000,20,Y
553676,XP,BW-0350,20,Y
553684,FG,BW-0350,50,Y
553689,XP,BW-0350,20,Y
553705,FG,BW-0350,38,Y
553718,FG,GZ-2000,57,N
553723,FG,BW-0350,42,Y
553743,FG,BW-0350,53,Y
553762,XP,GZ-2000,20,Y
553783,FG,BW-0350,51,Y
553827,FG,MP-2100,27,Y
553860,XP,MP-2100,20,Y
553892,XP,MP-2100,20,Y
553903,FG,JT-3950,45,Y
553910,XP,MP-2100,20,Y
553920,XP,MP-2100,20,Y
553951,XP,JT-3950,20,Y
553967,FG,MP-2100,36,Y
553970,XP,JT-3950,20,Y
553986,FG,MP-2100,45,N
553998,XP,GH-0600,20,Y
554027,FG,GH-0600,25,Y
554052,XP,GH-0600,20,Y
554074,XP,GH-0600,20,Y
554091,XP,GH-0600,20,Y
554136,FG,GH-0600,36,Y
554148,XP,GH-0600,20,Y
554168,FG,SG-1100,29,Y
554187,XP,SG-1100,20,Y
554223,FG,AV-0400,26,Y
554232,FG,SG-1100,35,Y
554240,XP,SG-1100,20,Y
554244,XP,AV-0400,20,Y
554252,FG,SG-1100,50,N
554268,FG,SG-1100,27,Y
554279,XP,AV-0400,20,Y
554300,FG,SG-1100,46,Y
554320,FG,SG-1100,33,Y
554337,XP,SH-0400,20,Y
554349,XP,SH-0400,20,Y
554359,XP,RL-0900,20,Y
554367,FG,SH-0400,19,Y
554376,XP,SH-0400,20,Y
554388,XP,SH-0400,20,Y
554399,XP,RL-0900,20,Y
554410,FG,RL-0900,41,Y
554419,XP,SH-0400,20,N
554433,FG,SH-0400,33,Y
554438,XP,SH-0400,20,Y
554464,FG,SH-0400,23,Y
554533,XP,JH-0900,20,Y
554544,XP,JF-0900,20,Y
554564,XP,JF-0900,20,Y
554576,XP,JF-0900,20,Y
554591,FG,JF-0900,51,Y
554603,FG,JH-0900,41,Y
554639,XP,JF-0900,20,Y
554649,XP,JF-0900,20,Y
554674,XP,GG-0100,20,Y
554686,XP,GG-0100,20,Y
554699,XP,GG-0100,20,Y
554748,FG,GG-0100,33,Y
554764,XP,GG-0100,20,Y
554789,XP,NN-0200,20,Y
554831,FG,DB-0200,50,Y
554858,XP,DB-0200,20,Y
554871,FG,SS-3100,32,Y
554891,XP,SS-3100,20,Y
554912,XP,DB-0200,20,Y
554918,XP,SS-3100,20,Y
554933,XP,SS-3100,20,Y
554949,XP,DB-0200,20,Y
554977,FG,DB-0200,21,Y
555008,FG,SJ-0300,20,Y
555025,FG,SJ-0300,50,Y
555044,FG,SJ-0300,51,N
555055,FG,SJ-0300,57,Y
555073,FG,SJ-0300,30,Y
555096,FG,SJ-0300,41,Y
555141,XP,DA-0300,20,Y
555166,FG,DA-0300,39,N
555190,FG,SG-0800,32,Y
555196,XP,DA-0300,20,Y
555217,FG,DA-0300,20,Y
555231,XP,DA-0300,20,Y
555236,XP,DA-0300,20,Y
555252,XP,SG-0800,20,Y
555268,XP,SG-0800,20,Y
555281,XP,SG-0800,20,Y
555296,XP,SG-0800,20,Y
555299,XP,DA-0300,20,Y
555318,FG,DA-0300,28,Y
555330,FG,SG-0800,41,Y
555342,FG,RB-2200,46,N
555357,FG,NF-0300,22,Y
555378,XP,RB-2200,20,Y
555440,XP,NF-0300,20,Y
555449,XP,RB-2200,20,Y
555513,XP,MB-4600,20,Y
555525,FG,JH-0900,34,Y
555537,XP,MB-4600,20,Y
555559,XP,MB-4600,20,Y
555567,FG,JH-0900,38,Y
555585,XP,JH-0900,20,Y
555604,FG,JH-0900,20,Y
555617,XP,MB-4600,20,Y
555627,FG,MB-4600,20,Y
555673,FG,CB-0700,29,Y
555693,XP,GZ-2000,20,Y
555706,FG,CB-0700,49,Y
555724,XP,GZ-2000,20,Y
555729,XP,GZ-2000,20,Y
555740,XP,GZ-2000,20,Y
555746,XP,CB-0700,20,Y
555832,XP,AV-0400,20,Y
555840,FG,RS-3400,47,Y
555859,FG,RS-3400,43,N
555866,FG,AV-0400,48,Y
555904,FG,AV-0400,36,Y
555909,XP,RS-3400,20,Y
555933,FG,RS-3400,47,Y
555979,XP,AV-0400,20,Y
556003,XP,GH-0600,20,Y
556029,FG,GH-0600,36,N
556033,XP,DB-0200,20,Y
556050,XP,DB-0200,20,Y
556065,XP,GH-0600,20,Y
556075,FG,GH-0600,37,Y
556085,FG,DB-0200,47,Y
556109,XP,GH-0600,20,Y
556128,XP,GH-0600,20,Y
556151,XP,DB-0200,20,Y
556166,XP,DB-0200,20,Y
556181,FG,GH-0600,20,Y
556187,XP,NN-0200,20,Y
556196,XP,NF-0300,20,Y
556210,XP,NF-0300,20,Y
556234,FG,NN-0200,51,Y
556265,XP,NN-0200,20,Y
556289,XP,NN-0200,20,Y
556298,FG,NN-0200,27,Y
556306,FG,NF-0300,40,Y
556348,FG,NK-0200,46,N
556363,XP,NK-0200,20,Y
556385,FG,RL-0900,42,Y
556410,XP,NK-0200,20,Y
556431,XP,NK-0200,20,Y
556441,FG,NK-0200,45,Y
556470,XP,RL-0900,20,Y
556509,XP,AH-2600,20,Y
556537,FG,KF-0250,45,Y
556547,FG,KF-0250,42,Y
556557,XP,KF-0250,20,Y
556572,FG,AH-2600,38,Y
556581,XP,KF-0250,20,Y
556590,FG,AH-2600,30,Y
556607,XP,KF-0250,20,Y
556626,XP,AH-2600,20,Y
556662,XP,JS-1100,20,Y
556674,FG,JS-1100,41,Y
556685,FG,SG-0800,25,Y
556692,FG,JS-1100,43,N
556701,FG,JS-1100,35,Y
556722,FG,SG-0800,49,Y
556739,XP,SG-0800,20,Y
556754,FG,SG-0800,38,Y
556789,XP,SG-0800,20,Y
556801,FG,JS-1100,42,Y
556857,XP,MC-3000,20,Y
556866,XP,MC-3000,20,Y
556881,FG,MC-3000,26,Y
556903,FG,MC-3000,48,Y
556931,XP,MC-3000,20,Y
556948,XP,MC-3000,20,Y
556965,XP,MC-3000,20,Y
556972,XP,MC-3000,20,Y
556986,XP,MC-3000,20,Y
557002,XP,RB-2200,20,Y
557031,XP,GG-0100,20,Y
557054,FG,SJ-0300,21,Y
557067,FG,GG-0100,48,N
557075,XP,GG-0100,20,Y
557121,FG,SJ-0300,31,Y
557147,FG,GG-0100,51,Y
557176,XP,JT-3950,20,Y
557187,XP,JT-3950,20,Y
557194,XP,LT-1100,20,Y
557218,FG,JT-3950,23,Y
557233,XP,JT-3950,20,Y
557269,FG,JT-3950,21,Y
557291,FG,JT-3950,30,Y
557302,FG,JT-3950,29,Y
557315,XP,LT-1100,20,Y
557351,XP,JB-7100,20,Y
557368,FG,SS-3100,24,N
557386,FG,JB-7100,41,Y
557390,XP,SS-3100,20,Y
557423,FG,SS-3100,40,Y
557464,FG,JB-7100,56,N
557470,FG,SS-3100,53,N
557479,FG,JB-7100,43,Y
557492,FG,SG-1100,51,Y
557503,XP,BW-0350,20,Y
557533,FG,BW-0350,56,Y
557555,FG,BW-0350,41,Y
557571,FG,BW-0350,39,Y
557600,FG,SG-1100,33,Y
557626,XP,BW-0350,20,Y
557652,XP,MP-2100,20,Y
557669,FG,PD-0200,27,Y
557688,XP,MP-2100,20,Y
557739,FG,PD-0200,53,Y
557754,XP,MP-2100,20,Y
557767,FG,MP-2100,27,Y
557781,XP,MP-2100,20,Y
557817,FG,MP-2100,41,Y
557844,XP,OM-0100,20,Y
557865,FG,JF-0900,49,Y
557872,XP,OM-0100,20,Y
557905,FG,JF-0900,35,Y
557913,XP,OM-0100,20,Y
557928,XP,OM-0100,20,Y
557988,FG,OM-0100,20,N
557989,XP,JF-0900,20,Y
558003,XP,SH-0400,20,Y
558021,XP,SH-0400,20,Y
558035,FG,DA-0300,21,N
558036,XP,SH-0400,20,Y
558049,FG,DA-0300,33,Y
558065,XP,SH-0400,20,Y
558073,FG,DA-0300,54,Y
558102,XP,SH-0400,20,Y
558125,XP,SH-0400,20,Y
558140,XP,DA-0300,20,Y
558184,XP,JT-3950,20,Y
558226,XP,JB-7100,20,Y
558252,FG,JB-7100,47,Y
558265,FG,JB-7100,32,Y
558279,XP,JT-3950,20,Y
558291,FG,JT-3950,45,N
558296,FG,JB-7100,38,Y
558301,XP,JB-7100,20,Y
558317,FG,JT-3950,49,Y
558334,FG,NF-0300,47,Y
558348,XP,RL-0900,20,Y
558364,FG,NF-0300,23,Y
558380,FG,NF-0300,28,Y
558385,XP,RL-0900,20,Y
558405,FG,NF-0300,30,N
558428,FG,RL-0900,50,N
558433,FG,RL-0900,46,N
558445,XP,RL-0900,20,Y
558477,XP,RL-0900,20,Y
558499,XP,AV-0400,20,Y
558515,FG,SG-1100,51,Y
558528,FG,SG-1100,37,Y
558551,XP,AV-0400,20,Y
558579,XP,SG-1100,20,Y
558591,FG,SG-1100,37,Y
558593,XP,AV-0400,20,Y
558613,FG,SG-1100,52,N
558618,XP,AV-0400,20,Y
558659,FG,CB-0700,48,Y
558669,FG,MB-4600,28,Y
558689,XP,CB-0700,20,Y
558705,FG,CB-0700,22,Y
558731,FG,CB-0700,42,Y
558747,XP,MB-4600,20,Y
558782,XP,MB-4600,20,Y
558812,XP,LT-1100,20,Y
558824,XP,LT-1100,20,Y
558836,XP,LT-1100,20,Y
558849,XP,AH-2600,20,Y
558863,XP,LT-1100,20,Y
558876,FG,AH-2600,28,N
558891,XP,LT-1100,20,Y
558940,XP,LT-1100,20,Y
558973,FG,JH-0900,44,Y
558978,XP,OM-0100,20,Y
558983,FG,OM-0100,33,Y
559014,FG,OM-0100,43,N
559021,XP,OM-0100,20,Y
559028,FG,OM-0100,40,Y
559042,XP,JH-0900,20,Y
559064,XP,JH-0900,20,Y
559076,FG,OM-0100,28,Y
559092,FG,OM-0100,20,Y
559103,XP,JH-0900,20,Y
559148,XP,SG-0800,20,Y
559173,XP,SG-0800,20,Y
559184,FG,NK-0200,41,N
559200,XP,SG-0800,20,Y
559262,XP,SG-0800,20,Y
559306,FG,GG-0100,20,Y
559330,FG,GG-0100,54,N
559339,XP,GG-0100,20,Y
559348,XP,GH-0600,20,Y
559352,XP,GH-0600,20,Y
559362,FG,GG-0100,31,Y
559368,FG,GH-0600,53,Y
559378,XP,GH-0600,20,Y
559385,XP,GG-0100,20,Y
559404,XP,GG-0100,20,Y
559422,XP,GG-0100,20,Y
559429,XP,GG-0100,20,Y
559441,XP,GH-0600,20,Y
559446,FG,GG-0100,42,Y
559453,XP,GH-0600,20,Y
559498,FG,PD-0200,39,N
559507,FG,SS-3100,41,Y
559518,FG,PD-0200,51,Y
559531,XP,SS-3100,20,Y
559544,XP,PD-0200,20,Y
559559,XP,SS-3100,20,Y
559597,XP,SS-3100,20,Y
559617,XP,RB-2200,20,Y
559630,XP,JS-1100,20,Y
559644,XP,JS-1100,20,Y
559680,XP,RB-2200,20,Y
559687,XP,RB-2200,20,Y
559700,XP,RB-2200,20,Y
559704,XP,RB-2200,20,Y
559737,FG,RB-2200,48,Y
559779,FG,BW-0350,54,Y
559792,XP,BW-0350,20,Y
559808,FG,BW-0350,37,Y
559834,XP,MC-3000,20,Y
559843,XP,BW-0350,20,Y
559851,FG,MC-3000,51,Y
559860,XP,MC-3000,20,Y
559884,XP,BW-0350,20,Y
559890,XP,MC-3000,20,Y
559905,FG,MC-3000,40,Y
559916,XP,BW-0350,20,Y
559931,XP,MC-3000,20,Y
559940,FG,BW-0350,29,Y
559969,FG,JF-0900,35,Y
559984,FG,JF-0900,31,Y
559993,FG,DA-0300,44,N
560000,XP,DA-0300,20,Y
560018,FG,DA-0300,40,N
560030,FG,DA-0300,43,Y
560041,XP,DA-0300,20,Y
560060,XP,DA-0300,20,Y
560071,FG,DA-0300,26,Y
560091,XP,JF-0900,20,Y
560109,XP,MP-2100,20,Y
560133,FG,RS-3400,23,Y
560148,FG,RS-3400,33,N
560158,XP,MP-2100,20,Y
560181,XP,MP-2100,20,Y
560196,XP,MP-2100,20,Y
560217,XP,MP-2100,20,Y
560233,FG,MP-2100,42,Y
560256,XP,NN-0200,20,Y
560279,FG,NN-0200,30,Y
560295,XP,SJ-0300,20,Y
560314,XP,NN-0200,20,Y
560352,XP,NN-0200,20,Y
560379,XP,SJ-0300,20,Y
560400,XP,SJ-0300,20,Y
560446,FG,SH-0400,43,Y
560457,XP,GZ-2000,20,Y
560481,FG,GZ-2000,51,N
560491,FG,SH-0400,49,Y
560504,FG,GZ-2000,39,Y
560514,XP,SH-0400,20,Y
560528,FG,GZ-2000,25,Y
560554,XP,SH-0400,20,Y
560583,FG,KF-0250,37,N
560613,XP,DB-0200,20,Y
560623,XP,KF-0250,20,Y
560661,XP,KF-0250,20,Y
560672,FG,DB-0200,48,Y
560680,XP,KF-0250,20,Y
560712,XP,KF-0250,20,Y
560734,FG,SG-1100,48,Y
560753,FG,SG-1100,27,Y
560763,XP,JB-7100,20,Y
560777,FG,SG-1100,22,Y
560810,XP,SG-1100,20,Y
560818,FG,JB-7100,34,Y
560839,FG,SG-1100,24,Y
560850,FG,JB-7100,47,Y
560886,FG,BW-0350,33,Y
560909,XP,MC-3000,20,Y
560937,FG,MC-3000,20,Y
560948,XP,MC-3000,20,Y
560970,XP,MC-3000,20,Y
561023,XP,BW-0350,20,Y
561081,FG,JT-3950,23,Y
561102,FG,AV-0400,47,Y
561110,XP,JT-3950,20,Y
561118,FG,AV-0400,52,Y
561141,XP,JT-3950,20,Y
561158,FG,AV-0400,26,Y
561171,FG,AV-0400,40,N
561177,XP,JT-3950,20,Y
561222,XP,KF-0250,20,Y
561240,XP,KF-0250,20,Y
561254,FG,SH-0400,32,Y
561270,XP,SH-0400,20,Y
561283,FG,SH-0400,29,Y
561339,FG,SH-0400,22,Y
561368,XP,MP-2100,20,Y
561375,XP,JT-3950,20,Y
561380,XP,JT-3950,20,Y
561395,XP,MP-2100,20,Y
561425,XP,MP-2100,20,Y
561444,FG,MP-2100,52,N
561448,XP,JT-3950,20,Y
561452,XP,MP-2100,20,Y
561492,XP,JT-3950,20,Y
561513,XP,MP-2100,20,Y
561533,XP,JT-3950,20,Y
561574,FG,JT-3950,47,Y
561580,XP,MC-3000,20,Y
561591,XP,DA-0300,20,Y
561614,XP,MC-3000,20,Y
561627,XP,DA-0300,20,Y
561642,XP,DA-0300,20,Y
561651,XP,MC-3000,20,Y
561663,FG,DA-0300,36,Y
561682,FG,MC-3000,31,Y
561687,XP,DA-0300,20,Y
561705,XP,DA-0300,20,Y
561729,XP,DA-0300,20,Y
561743,XP,MC-3000,20,Y
561758,FG,MB-4600,39,Y
561780,XP,MB-4600,20,Y
561800,FG,MB-4600,37,Y
561812,XP,MB-4600,20,Y
561838,XP,RL-1300,20,Y
561855,XP,MB-4600,20,Y
561865,XP,RL-1300,20,Y
561875,XP,RL-1300,20,Y
561900,XP,RL-1300,20,Y
561904,FG,MB-4600,49,Y
561912,FG,SG-1100,27,Y
561945,XP,SG-0800,20,Y
561964,FG,SG-0800,37,Y
561981,XP,SG-0800,20,Y
561988,XP,SG-1100,20,Y
561998,FG,SG-1100,55,Y
562007,XP,SG-0800,20,Y
562033,XP,SG-0800,20,Y
562044,XP,SG-0800,20,Y
562051,XP,SG-1100,20,Y
562081,FG,SG-0800,38,Y
562096,XP,MB-4600,20,Y
562113,FG,MB-4600,35,Y
562123,XP,MB-4600,20,Y
562137,XP,DA-0300,20,Y
562152,XP,DA-0300,20,Y
562162,XP,MB-4600,20,Y
562173,XP,DA-0300,20,Y
562185,FG,DA-0300,38,N
562212,XP,DA-0300,20,Y
562257,FG,SG-0800,31,Y
562294,XP,JT-3950,20,Y
562307,XP,SG-0800,20,Y
562321,FG,SG-0800,25,Y
562349,XP,JT-3950,20,Y
562367,XP,JT-3950,20,Y
562378,XP,JT-3950,20,Y
562431,XP,JT-3950,20,Y
562444,FG,DA-0300,36,Y
562471,XP,JT-3950,20,Y
562490,XP,JT-3950,20,Y
562499,FG,DA-0300,27,Y
562501,XP,JT-3950,20,Y
562520,XP,DA-0300,20,Y
562528,XP,DA-0300,20,Y
562536,FG,DA-0300,34,Y
562549,FG,JT-3950,19,Y
562569,FG,JT-3950,38,Y
562607,XP,JT-3950,20,Y
562638,XP,MP-2100,20,Y
562651,XP,JT-3950,20,Y
562660,XP,MP-2100,20,Y
562683,FG,JT-3950,25,Y
562693,XP,MP-2100,20,Y
562701,XP,MP-2100,20,Y
562716,XP,MP-2100,20,Y
562751,XP,MP-2100,20,Y
562762,XP,JT-3950,20,Y
562775,FG,JT-3950,30,Y
562780,XP,MP-2100,20,Y
562808,XP,SG-0800,20,Y
562826,FG,SG-0800,48,Y
562862,XP,DC-0500,20,Y
562881,XP,SG-0800,20,Y
562891,XP,DC-0500,20,Y
562906,XP,DC-0500,20,Y
562949,FG,SG-0800,33,Y
562982,FG,SG-0800,35,Y
563000,XP,RG-1500,20,Y
563019,XP,MN-0800,20,Y
563051,XP,MN-0800,20,Y
563064,FG,RG-1500,58,Y
563082,XP,MN-0800,20,Y
563093,XP,RG-1500,20,Y
563116,XP,RG-1500,20,Y
563165,FG,CS-4250,45,Y
563173,FG,CS-4250,49,Y
563211,XP,BC-3000,20,Y
563240,XP,CS-4250,20,Y
563250,FG,BC-3000,39,Y
563279,XP,CS-4250,20,Y
563288,FG,CS-4250,36,Y
563334,XP,AV-0400,20,Y
563352,XP,AV-0400,20,Y
563365,XP,SJ-0300,20,Y
563383,FG,SJ-0300,48,N
563406,FG,SJ-0300,38,Y
563427,XP,SJ-0300,20,Y
563441,XP,AV-0400,20,Y
563473,XP,RS-3400,20,Y
563493,XP,RS-3400,20,Y
563521,XP,RS-3400,20,Y
563585,XP,RS-3400,20,Y
563667,XP,RL-0900,20,Y
563682,FG,NF-0300,43,Y
563694,XP,RL-0900,20,Y
563713,XP,NF-0300,20,Y
563776,FG,NF-0300,30,Y
563795,FG,RL-0900,37,Y
563801,FG,NF-0300,48,Y
563866,XP,RB-2200,20,Y
563892,FG,RB-2200,26,Y
563925,FG,RB-2200,44,Y
563934,FG,RB-2200,27,Y
563945,XP,SS-3100,20,Y
563965,XP,MB-4600,20,Y
563980,FG,MB-4600,23,Y
563993,FG,GH-0600,48,Y
563999,XP,GH-0600,20,Y
564016,FG,GH-0600,31,Y
564036,XP,MB-4600,20,Y
564049,XP,GH-0600,20,Y
564087,FG,GH-0600,22,Y
564146,FG,SH-0400,27,Y
564159,XP,GG-0100,20,Y
564197,FG,SH-0400,40,Y
564250,XP,BW-0350,20,Y
564262,FG,DA-0300,33,Y
564275,FG,DA-0300,42,Y
564284,XP,BW-0350,20,Y
564320,XP,DA-0300,20,Y
564336,XP,DA-0300,20,Y
564345,FG,BW-0350,52,Y
564350,XP,DA-0300,20,Y
564361,XP,BW-0350,20,Y
564385,XP,DA-0300,20,Y
564439,XP,PD-0200,20,Y
564447,XP,MC-3000,20,Y
564464,XP,PD-0200,20,Y
564486,FG,PD-0200,48,N
564497,XP,MC-3000,20,Y
564512,XP,PD-0200,20,Y
564530,XP,MC-3000,20,Y
564542,FG,PD-0200,27,Y
564561,XP,MC-3000,20,Y
564568,XP,PD-0200,20,Y
564584,FG,PD-0200,33,Y
564624,XP,JF-0900,20,Y
564634,FG,GZ-2000,36,Y
564648,FG,JF-0900,30,Y
564664,XP,GZ-2000,20,Y
564670,FG,JF-0900,50,N
564678,FG,GZ-2000,25,Y
564687,XP,JF-0900,20,Y
564708,XP,JF-0900,20,Y
564728,FG,GZ-2000,38,Y
564755,FG,GZ-2000,48,Y
564766,FG,DB-0200,30,Y
564794,FG,JB-7100,20,Y
564809,FG,DB-0200,38,Y
564826,XP,DB-0200,20,Y
564832,XP,JB-7100,20,Y
564851,XP,DB-0200,20,Y
564870,XP,DB-0200,20,Y
564880,XP,JB-7100,20,Y
564889,FG,DB-0200,45,Y
564898,XP,JB-7100,20,Y
564931,XP,JB-7100,20,Y
564945,XP,KF-0250,20,Y
564955,FG,AH-2600,48,Y
564959,XP,AH-2600,20,Y
565011,XP,AH-2600,20,Y
565026,XP,AH-2600,20,Y
565040,XP,AH-2600,20,Y
565056,FG,KF-0250,40,N
565074,XP,KF-0250,20,Y
565122,XP,KF-0250,20,Y
565129,XP,NN-0200,20,Y
565154,XP,RB-4650,20,Y
565170,XP,NN-0200,20,Y
565194,FG,RB-4650,51,N
565204,XP,NN-0200,20,Y
565219,XP,NN-0200,20,Y
565233,XP,RB-4650,20,Y
565250,XP,RB-4650,20,Y
565266,XP,RB-4650,20,Y
565291,FG,RB-4650,41,Y
565300,XP,SG-0800,20,Y
565314,FG,SG-0800,21,Y
565327,FG,NF-0300,37,Y
565369,FG,SG-0800,30,Y
565388,FG,SG-0800,43,N
565410,XP,NF-0300,20,Y
565481,XP,RS-3400,20,Y
565488,FG,DB-0200,51,Y
565500,XP,DB-0200,20,Y
565546,FG,RS-3400,57,N
565564,FG,DB-0200,30,Y
565576,XP,RS-3400,20,Y
565585,FG,RS-3400,40,Y
565618,FG,DB-0200,53,Y
565647,XP,MB-4600,20,Y
565668,XP,MB-4600,20,Y
565680,XP,MB-4600,20,Y
565692,FG,GZ-2000,29,Y
565715,FG,MB-4600,38,Y
565754,XP,GZ-2000,20,Y
565769,XP,GZ-2000,20,Y
565781,XP,MB-4600,20,Y
565801,XP,GZ-2000,20,Y
565826,FG,NN-0200,49,Y
565833,FG,AH-2600,25,Y
565846,XP,NN-0200,20,Y
565862,FG,NN-0200,44,Y
565868,XP,AH-2600,20,Y
565890,FG,AH-2600,46,N
565904,XP,NN-0200,20,Y
565914,FG,AH-2600,48,Y
565922,XP,AH-2600,20,Y
565942,FG,NN-0200,33,Y
565955,XP,AH-2600,20,Y
565964,XP,NN-0200,20,Y
565974,FG,AH-2600,32,Y
565984,FG,NN-0200,46,Y
565993,XP,RB-4650,20,Y
566009,XP,RB-2200,20,Y
566017,FG,RB-4650,50,N
566040,FG,RB-4650,50,N
566050,FG,RB-2200,48,N
566066,FG,RB-2200,47,Y
566085,XP,RB-4650,20,Y
566128,XP,RB-2200,20,Y
566134,XP,RB-2200,20,Y
566165,FG,RB-4650,46,N
566186,FG,AV-0400,52,N
566193,XP,CS-4250,20,Y
566206,FG,AV-0400,30,Y
566211,XP,CS-4250,20,Y
566223,XP,AV-0400,20,Y
566259,XP,AV-0400,20,Y
566267,FG,CS-4250,54,Y
566278,FG,AV-0400,38,Y
566295,XP,CS-4250,20,Y
566361,FG,DC-0500,42,N
566392,FG,DC-0500,55,Y
566430,XP,GG-0100,20,Y
566447,FG,DC-0500,20,Y
566459,XP,GG-0100,20,Y
566487,FG,GG-0100,27,Y
566497,FG,GG-0100,25,Y
566503,FG,DC-0500,48,Y
566516,FG,GG-0100,39,Y
566528,XP,DC-0500,20,Y
566543,FG,JT-3950,50,N
566548,FG,BC-3000,21,Y
566603,FG,JT-3950,44,N
566608,FG,BC-3000,51,Y
566633,XP,JT-3950,20,Y
566667,XP,JT-3950,20,Y
566711,FG,MC-3000,28,Y
566731,XP,MC-3000,20,Y
566747,XP,MC-3000,20,Y
566760,XP,MC-3000,20,Y
566795,FG,JP-3850,50,N
566800,XP,MC-3000,20,Y
566810,XP,JP-3850,20,Y
566816,XP,MC-3000,20,Y
566831,XP,JP-3850,20,Y
566859,XP,BW-0350,20,Y
566866,XP,RG-1500,20,Y
566895,XP,RG-1500,20,Y
566915,XP,BW-0350,20,Y
566926,XP,RG-1500,20,Y
566934,XP,BW-0350,20,Y
566944,FG,RG-1500,20,Y
566972,FG,BW-0350,28,Y
566992,FG,BW-0350,28,Y
567004,FG,BW-0350,22,Y
567017,XP,RG-1500,20,Y
567031,FG,GH-0600,44,Y
567048,XP,RL-0900,20,Y
567056,XP,GH-0600,20,Y
567075,FG,GH-0600,43,N
567122,FG,GH-0600,41,Y
567148,XP,RL-0900,20,Y
567176,FG,RL-0900,47,N
567181,FG,GH-0600,27,Y
567207,FG,DA-0300,47,N
567223,FG,JF-0900,47,Y
567228,XP,DA-0300,20,Y
567236,XP,JF-0900,20,Y
567250,XP,DA-0300,20,Y
567273,FG,JF-0900,23,Y
567285,XP,DA-0300,20,Y
567294,FG,JF-0900,43,Y
567309,FG,JF-0900,33,Y
567319,FG,DA-0300,47,N
567360,XP,SJ-0300,20,Y
567405,FG,JS-1100,27,Y
567413,FG,SJ-0300,35,N
567427,FG,SJ-0300,46,Y
567443,FG,SJ-0300,30,Y
567466,FG,SJ-0300,29,Y
567481,FG,SJ-0300,29,Y
567532,FG,JB-7100,36,Y
567559,XP,MP-2100,20,Y
567578,FG,JB-7100,24,Y
567591,FG,JB-7100,41,Y
567601,FG,MP-2100,42,Y
567623,XP,MP-2100,20,Y
567637,XP,JB-7100,20,Y
567647,XP,MP-2100,20,Y
567656,XP,MP-2100,20,Y
567664,XP,MP-2100,20,Y
567684,XP,JB-7100,20,Y
567692,FG,MP-2100,47,Y
567769,FG,SH-0400,30,Y
567799,XP,SH-0400,20,Y
567810,FG,PD-0200,21,Y
567824,XP,SH-0400,20,Y
567831,FG,SH-0400,37,Y
567854,XP,SH-0400,20,Y
567874,FG,SS-3100,44,Y
567898,XP,MN-0800,20,Y
567912,FG,MN-0800,41,Y
567942,XP,SS-3100,20,Y
567973,XP,MN-0800,20,Y
568004,FG,MN-0800,25,Y
568040,FG,RS-3400,33,Y
568045,XP,RS-3400,20,Y
568080,FG,RS-3400,51,N
568094,FG,RS-3400,31,Y
568110,FG,RS-3400,34,Y
568149,FG,AH-2600,29,Y
568162,FG,AH-2600,48,N
568173,XP,RS-3400,20,Y
